,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
46,,2021-01-14 17:30:07,2021-01-12, CGEM,"Cullinan Management, Inc.",Trigilio Jeffrey,CFO,P - Purchase,$21.00,"+2,250","2,250",New,"+$47,250",,,,
47,M,2021-01-14 17:23:29,2021-01-05, CNBKA,Century Bancorp Inc,Filler James J,10%,P - Purchase,$78.82,"+1,509","858,882",0%,"+$118,933",,,,
48,D,2021-01-14 16:32:35,2021-01-13, HLYK,Healthlynked Corp,O'Leary George,CFO,P - Purchase,$0.00,"+100,000","7,170,426",+1%,+$0,,,,
49,,2021-01-14 16:22:22,2021-01-12, EPWR,Empowerment & Inclusion Capital I Corp.,Jefferies Financial Group Inc.,10%,P - Purchase,$10.00,"+250,000","250,000",New,"+$2,500,000",,,,
50,,2021-01-14 13:33:47,2021-01-14, BCYP,Big Cypress Acquisition Corp.,Reich Samuel J,"CEO, CFO, 10%",P - Purchase,$10.00,"+417,200","3,047,825",+16%,"+$4,172,000",,,,
51,,2021-01-14 13:32:16,2021-01-14, BCYP,Big Cypress Acquisition Corp.,Katz Ilan,"Dir, 10%",P - Purchase,$10.00,"+417,200","3,047,825",+16%,"+$4,172,000",,,,
52,,2021-01-14 13:30:30,2021-01-14, BCYP,Big Cypress Acquisition Corp.,Big Cypress Holdings LLC,"CEO, CFO, 10%",P - Purchase,$10.00,"+417,200","3,047,825",+16%,"+$4,172,000",,,,
53,D,2021-01-14 12:20:41,2021-01-12, SVFA,Svf Investment Corp.,Misra Rajeev,CEO,P - Purchase,$10.00,"+2,377,000","2,377,000",New,"+$23,770,000",,,,
54,D,2021-01-14 12:18:47,2021-01-12, SVFA,Svf Investment Corp.,Govi Navneet,CFO,P - Purchase,$10.00,"+150,000","150,000",New,"+$1,500,000",,,,
55,,2021-01-14 11:24:50,2020-12-22, GRNQ,Greenpro Capital Corp.,Srirat Chuchottaworn,Dir,P - Purchase,$1.34,"+1,000","1,222,500",0%,"+$1,341",,,,
56,,2021-01-14 11:03:19,2021-01-13, ORI,Old Republic International Corp,Kovaleski Charles J,Dir,P - Purchase,$18.74,+250,"10,346",+2%,"+$4,685",,,,
57,,2021-01-14 10:27:07,2021-01-07, ICTSF,Icts International N V,Tabori Igal,10%,P - Purchase,$3.00,"+100,000","2,002,483",+5%,"+$300,000",,,,
58,D,2021-01-14 06:11:32,2021-01-12, MCADU,Mountain Crest Acquisition Corp II,Mountain Crest Capital LLC,10%,P - Purchase,$10.00,"+135,000","1,566,500",+9%,"+$1,350,000",,,,
59,D,2021-01-14 06:09:13,2021-01-12, MCADU,Mountain Crest Acquisition Corp II,Liu Suying,"CEO, 10%",P - Purchase,$10.00,"+135,000","1,566,500",+9%,"+$1,350,000",,,,
60,D,2021-01-14 06:07:10,2021-01-12, MCADU,Mountain Crest Acquisition Corp II,Liu Dong,"CFO, 10%",P - Purchase,$10.00,"+135,000","1,566,500",+9%,"+$1,350,000",,,,
61,,2021-01-13 21:48:45,2021-01-11, VTIQ,Vectoiq Acquisition Corp. II,Girsky Stephen J,"CEO, 10%",P - Purchase,$0.00,"+900,000","900,000",New,+$0,,,,
62,,2021-01-13 21:48:18,2021-01-11, VTIQ,Vectoiq Acquisition Corp. II,"Vectoiq Holdings Ii, LLC",10%,P - Purchase,$0.00,"+900,000","900,000",New,+$0,,,,
63,,2021-01-13 18:49:57,2021-01-08, SPT,"Sprout Social, Inc.",Goldman Sachs Group Inc,Dir,P - Purchase,$50.53,+640,"2,332,324",0%,"+$32,338",,,,
64,,2021-01-13 18:46:10,2021-01-08, SPT,"Sprout Social, Inc.",Kreuziger Jason,Dir,P - Purchase,$50.53,+640,"2,333,058",0%,"+$32,338",,,,
65,M,2021-01-13 18:30:38,2021-01-12, NYC,"New York City Reit, Inc.",Weil Edward M Jr.,"CEO, Pres, Secretary",P - Purchase,$8.38,+300,"6,379",+5%,"+$2,514",,,,
66,M,2021-01-13 17:45:14,2021-01-11, ADMQ,"Adm Endeavors, Inc.",Johnson Marc,CEO,P - Purchase,$0.08,"+59,000","62,681,918",0%,"+$4,522",,,,
67,,2021-01-13 17:06:52,2020-11-03, CVNA,Carvana Co.,Parikh Neha,Dir,P - Purchase,$190.50,+259,"9,201",+3%,"+$49,340",,,,
68,,2021-01-13 16:55:42,2021-01-13, DXLG,"Destination Xl Group, Inc.",Stratton Peter H Jr.,"EVP, CFO, Treasurer",P - Purchase,$0.34,"+15,000","191,528",+8%,"+$5,051",,,,
69,,2021-01-13 16:21:38,2021-01-11, DMTK,"Dermtech, Inc.",Posard Matthew L.,Dir,P - Purchase,$29.50,"+33,898","86,863",+64%,"+$999,991",,,,
70,,2021-01-13 16:15:50,2021-01-11, OMEG,Omega Alpha Spac,Stampacchia Otello,"CEO, 10%",P - Purchase,$10.00,"+501,000","501,000",New,"+$5,010,000",,,,
71,,2021-01-13 16:15:32,2021-01-11, OMEG,Omega Alpha Spac,Omega Alpha Management,10%,P - Purchase,$10.00,"+501,000","501,000",New,"+$5,010,000",,,,
72,,2021-01-13 16:05:18,2021-01-11, GBIO,Generation Bio Co.,Nicholson Donald William,Dir,P - Purchase,$24.50,"+4,081","103,157",+4%,"+$99,985",,,,
73,,2021-01-13 16:04:36,2021-01-11, GBIO,Generation Bio Co.,Rowland Charles A Jr,Dir,P - Purchase,$24.50,"+20,408","101,035",+25%,"+$499,996",,,,
74,,2021-01-13 16:01:48,2021-01-12, LGIQ,"Logiq, Inc.",Macneil John Francis,INSIDER,P - Purchase,$9.18,+347,"176,912",0%,"+$3,185",,,,
75,M,2021-01-13 15:26:47,2021-01-11, LNDC,Landec Corp ca,Obus Nelson,Dir,P - Purchase,$10.76,"+20,000","2,941,415",+1%,"+$215,248",,,,
76,,2021-01-13 15:06:03,2021-01-13, DXLG,"Destination Xl Group, Inc.",Chane Francis C,"SVPSupply Chain,CustomerFulfil",P - Purchase,$0.32,"+6,250","175,814",+4%,"+$2,000",,,,
77,,2021-01-13 14:41:36,2021-01-13, DXLG,"Destination Xl Group, Inc.",Gaeta Anthony,"SVP, Store Sales, Operations",P - Purchase,$0.33,"+8,000","115,866",+7%,"+$2,612",,,,
78,,2021-01-13 14:40:31,2021-01-13, DXLG,"Destination Xl Group, Inc.",Dhoot Ujjwal,CMO,P - Purchase,$0.33,"+20,000","100,586",+25%,"+$6,688",,,,
79,,2021-01-13 14:39:18,2021-01-13, DXLG,"Destination Xl Group, Inc.",Molloy Robert S,"Chief Admin.Officer, GC, Secy",P - Purchase,$0.32,"+10,000","260,276",+4%,"+$3,200",,,,
80,,2021-01-13 14:37:22,2021-01-13, DXLG,"Destination Xl Group, Inc.",Kanter Harvey S,"Pres, CEO",P - Purchase,$0.33,"+10,000","183,669",+6%,"+$3,266",,,,
81,M,2021-01-13 13:51:32,2021-01-09, PGTK,Pacific Green Technologies Inc.,Fresh Air Investments (Canada) Ltd.,10%,P - Purchase,$0.52,"+1,387,856","7,317,874",+23%,"+$721,328",,,,
82,,2021-01-13 11:23:04,2021-01-11, TMP,Tompkins Financial Corp,Rahilly Ita M,Dir,P - Purchase,$75.88,+33,"2,084",+2%,"+$2,500",,,,
83,,2021-01-13 09:42:10,2021-01-12, MMLP,Martin Midstream Partners L.P.,Martin Ruben S,"Dir, 10%",P - Purchase,$1.59,"+1,772","6,575,090",0%,"+$2,827",,,,
84,,2021-01-13 09:41:49,2021-01-12, MMLP,Martin Midstream Partners L.P.,Shoup Scot A,SVP Operations,P - Purchase,$1.59,+718,"22,327",+3%,"+$1,145",,,,
85,,2021-01-13 09:41:33,2021-01-12, MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,"Pres, CEO",P - Purchase,$1.59,"+1,158","112,345",+1%,"+$1,846",,,,
86,,2021-01-13 09:26:53,2021-01-12, RCII,Rent A Center Inc De,Brown Jeffrey J,Dir,P - Purchase,$44.69,+143,"20,763",+1%,"+$6,392",,,,
87,,2021-01-13 08:36:22,2021-01-13, RILY,"B. Riley Financial, Inc.",Young Kenneth M,Pres,P - Purchase,$46.00,"+1,600","157,711",+1%,"+$73,600",,,,
88,,2021-01-13 08:34:57,2021-01-13, RILY,"B. Riley Financial, Inc.",Riley Bryant R,"COB, Co-CEO, 10%",P - Purchase,$46.00,"+100,000","5,563,837",+2%,"+$4,600,000",,,,
89,,2021-01-13 08:34:42,2021-01-13, RILY,"B. Riley Financial, Inc.",Paulson Randall E,Dir,P - Purchase,$46.00,"+10,000","88,343",+13%,"+$460,000",,,,
90,,2021-01-13 08:34:23,2021-01-13, RILY,"B. Riley Financial, Inc.",Kelleher Thomas J /adv,Co-CEO,P - Purchase,$46.00,"+10,000","742,552",+1%,"+$460,000",,,,
91,,2021-01-12 21:26:29,2021-01-11, GRWC,"Grow Capital, Inc.",Kennedy Terry Joe,"CEO, Pres, 10%",P - Purchase,$0.25,"+164,000","7,523,336",+2%,"+$41,000",,,,
92,,2021-01-12 21:24:03,2021-01-11, GRWC,"Grow Capital, Inc.",Bonnette Jonathan Eric,"CTO, 10%",P - Purchase,$0.25,"+164,000","2,795,412",+6%,"+$41,000",,,,
93,,2021-01-12 21:21:17,2021-01-11, GRWC,"Grow Capital, Inc.",Olson James John,COB,P - Purchase,$0.25,"+172,000","522,831",+49%,"+$43,000",,,,
94,,2021-01-12 20:14:10,2021-01-07, ESTE,Earthstone Energy Inc,"Warburg Pincus Private Equity (E&p) Xi-A, L.P.",10%,P - Purchase,$3.99,"+638,744","13,238,110",+5%,"+$2,548,589",,,,
95,,2021-01-12 20:12:30,2021-01-07, ESTE,Earthstone Energy Inc,"Warburg Pincus Energy (E&p) Partners-B Irh, LLC",10%,P - Purchase,$3.99,"+638,744","13,238,110",+5%,"+$2,548,589",,,,
96,M,2021-01-12 19:29:53,2021-01-08, MRSN,"Mersana Therapeutics, Inc.",Hack Andrew A. F.,Dir,P - Purchase,$18.36,"+250,000","3,695,667",+7%,"+$4,590,000",,,,
97,D,2021-01-12 18:35:54,2021-01-12, SWBK.,Switchback II Corp,McNeill Scott K.,"Co-CEO, 10%",P - Purchase,$10.00,"+100,000","100,000",New,"+$1,000,000",,,,
98,D,2021-01-12 18:33:05,2021-01-12, SWBK.,Switchback II Corp,Mutrie James E.,"Co-CEO, 10%",P - Purchase,$10.00,"+100,000","100,000",New,"+$1,000,000",,,,
99,D,2021-01-12 18:32:59,2021-01-12, SWBK.,Switchback II Corp,Owodunni Precious W,Dir,P - Purchase,$10.00,"+5,000","5,000",New,"+$50,000",,,,
100,D,2021-01-12 18:32:49,2021-01-12, SWBK.,Switchback II Corp,Kubis Raymond R,Dir,P - Purchase,$10.00,"+25,000","25,000",New,"+$250,000",,,,
101,,2021-01-12 17:35:22,2021-01-08, TPL,Texas Pacific Land Trust,Horizon Kinetics Asset Management LLC,10%,P - Purchase,$801.00,+44,"281,710",0%,"+$35,244",,,,
102,,2021-01-12 17:22:55,2021-01-08, CERC,Cerecor Inc.,"Armistice Capital, LLC","Dir, 10%",P - Purchase,$2.60,"+2,500,000","65,681,012",+4%,"+$6,500,000",,,,
103,,2021-01-12 17:03:09,2021-01-08, KAIRU,Kairos Acquisition Corp.,Hs Chronos LLC,10%,P - Purchase,$10.00,"+1,980,000","1,980,000",New,"+$19,800,000",,,,
104,,2021-01-12 17:02:45,2021-01-08, KAIRU,Kairos Acquisition Corp.,Millette Michael,"Board Observer, 10%",P - Purchase,$10.00,"+1,980,000","1,980,000",New,"+$19,800,000",,,,
105,,2021-01-12 17:02:19,2021-01-08, KAIRU,Kairos Acquisition Corp.,Singhal Vikas,"Dir, 10%",P - Purchase,$10.00,"+1,980,000","1,980,000",New,"+$19,800,000",,,,
106,D,2021-01-12 16:52:48,2021-01-08, CCEL,Cryo Cell International Inc,Portnoy David,"COB, Co-CEO",P - Purchase,$7.50,"+1,000","1,198,044",0%,"+$7,500",,,,
107,AM,2021-01-12 16:41:30,2020-03-12, BASI,Bioanalytical Systems Inc,Neff R Matthew,Dir,P - Purchase,$3.84,"+11,847","43,430",+38%,"+$45,454",,,,
108,,2021-01-12 16:37:15,2021-01-04, IMXI,"International Money Express, Inc.",Perez-Villarreal Jose,"CAO, Chief Compliance Officer",P - Purchase,$15.49,"+1,404","96,626",+1%,"+$21,741",,,,
109,A,2021-01-12 16:34:42,2020-02-20, BASI,Bioanalytical Systems Inc,Neff R Matthew,Dir,P - Purchase,$4.60,"+9,458","31,583",+43%,"+$43,507",,,,
110,D,2021-01-12 16:16:01,2021-01-08, FATE,Fate Therapeutics Inc,"Redmile Group, LLC","Dir, 10%",P - Purchase,$85.50,"+327,485","12,957,222",+3%,"+$27,999,968",,,,
111,,2021-01-12 16:04:46,2021-01-08, AKICU,Sports Ventures Acquisition Corp.,Akicv LLC,10%,P - Purchase,$10.00,"+660,000","660,000",New,"+$6,600,000",,,,
112,,2021-01-12 16:03:32,2021-01-08, AKICU,Sports Ventures Acquisition Corp.,Kestenbaum Alan,"CEO, 10%",P - Purchase,$10.00,"+660,000","660,000",New,"+$6,600,000",,,,
113,,2021-01-12 16:01:56,2021-01-08, AKICU,Sports Ventures Acquisition Corp.,Tilliss Robert,"CFO, Pres, 10%",P - Purchase,$10.00,"+660,000","660,000",New,"+$6,600,000",,,,
114,,2021-01-12 15:53:45,2021-01-12, EMCF,Emclaire Financial Corp,Hunter Steven Joseph,Dir,P - Purchase,$30.00,+200,200,New,"+$6,000",,,,
115,,2021-01-12 14:19:47,2021-01-06, DYNT,Dynatronics Corp,Enright Erin S.,Dir,P - Purchase,$0.00,"+95,847","1,727,640",+6%,+$0,,,,
116,,2021-01-12 14:17:42,2021-01-06, DYNT,Dynatronics Corp,Larkin Brian,Dir,P - Purchase,$0.00,"+9,514","179,393",+6%,+$0,,,,
117,,2021-01-12 12:08:31,2021-01-06, DYNT,Dynatronics Corp,Baker Brian D.,Dir,P - Purchase,$0.00,"+11,372","71,459",+19%,+$0,,,,
118,,2021-01-12 12:08:26,2021-01-06, DYNT,Dynatronics Corp,Essig Stuart,10%,P - Purchase,$0.00,"+95,847","1,727,640",+6%,+$0,,,,
119,,2021-01-12 12:08:22,2021-01-06, DYNT,Dynatronics Corp,Provco Ventures 1 LP,10%,P - Purchase,$0.00,"+45,397","959,249",+5%,+$0,,,,
120,,2021-01-12 08:45:25,2021-01-11, YAYO,"Rideshare Rental, Inc.",O'Neill John Patrick,Dir,P - Purchase,$0.50,"+100,000","252,100",+66%,"+$50,000",,,,
121,,2021-01-12 08:14:07,2021-01-11, NGTF,"Nightfood Holdings, Inc.",Folkson Sean,"CEO, 10%",P - Purchase,$0.13,"+23,076","14,096,644",0%,"+$3,000",,,,
122,M,2021-01-11 21:54:19,2020-12-28, SURG,"Surgepays, Inc.",Cox Kevin Brian,"CEO, 10%",P - Purchase,$0.14,"+141,298","20,450,022",+1%,"+$20,407",,,,
123,M,2021-01-11 21:53:49,2021-01-07, ALDX,"Aldeyra Therapeutics, Inc.",Perceptive Advisors LLC,10%,P - Purchase,$8.76,"+1,050,000","7,335,458",+17%,"+$9,202,668",,,,
124,,2021-01-11 21:42:56,2021-01-07, ESTE,Earthstone Energy Inc,"Independence Resources Holdings, LLC",10%,P - Purchase,$3.99,"+638,744",0,-100%,"+$2,548,589",,,,
125,M,2021-01-11 21:10:11,2021-01-04, GTX,Garrett Motion Inc.,"Newtyn Management, LLC",Member of 10% owner group,P - Purchase,$4.58,"+207,207","1,802,095",+13%,"+$949,431",,,,
126,,2021-01-11 19:29:19,2021-01-11, AGCB,Altimeter Growth Corp. 2,Hariharan Anu,Dir,P - Purchase,$10.00,"+200,000","200,000",New,"+$2,000,000",,,,
127,,2021-01-11 19:28:06,2021-01-11, AGCB,Altimeter Growth Corp. 2,Reese Lexi,Dir,P - Purchase,$10.00,"+75,000","75,000",New,"+$750,000",,,,
128,,2021-01-11 19:26:50,2021-01-11, AGCB,Altimeter Growth Corp. 2,Lynch Anita,Dir,P - Purchase,$10.00,"+1,000","1,000",New,"+$10,000",,,,
129,,2021-01-11 19:25:13,2021-01-11, AGCB,Altimeter Growth Corp. 2,Barton Richard N,Dir,P - Purchase,$10.00,"+250,000","250,000",New,"+$2,500,000",,,,
130,M,2021-01-11 19:07:17,2021-01-08, NYC,"New York City Reit, Inc.",Weil Edward M Jr.,"CEO, Pres, Secretary",P - Purchase,$8.40,+260,"6,079",+4%,"+$2,185",,,,
131,M,2021-01-11 18:20:00,2021-01-07, DVCR,"Diversicare Healthcare Services, Inc.","Osmium Partners, LLC",10%,P - Purchase,$3.64,"+58,777","805,519",+8%,"+$214,021",,,,
132,,2021-01-11 18:04:51,2021-01-07, DMTK,"Dermtech, Inc.","Rtw Investments, LP",10%,P - Purchase,$29.50,"+200,000","3,087,216",+7%,"+$5,900,000",,,,
133,,2021-01-11 16:23:26,2021-01-11, CLDB,Cortland Bancorp Inc,Vross Anthony R,Dir,P - Purchase,$18.50,+99,"10,984",+1%,"+$1,833",,,,
134,,2021-01-11 16:02:48,2021-01-11, CLDB,Cortland Bancorp Inc,Cole David C,Dir,P - Purchase,$18.50,+43,"9,600",0%,+$800,,,,
135,,2021-01-11 15:27:15,2021-01-11, CLDB,Cortland Bancorp Inc,Woofter Timothy K,Dir,P - Purchase,$18.50,+81,"92,403",0%,"+$1,500",,,,
136,A,2021-01-11 15:01:29,2021-01-04, FRME,First Merchants Corp,Sherman Patrick A,Dir,P - Purchase,$37.18,+13,"47,248",0%,+$500,,,,
137,,2021-01-11 14:58:29,2021-01-11, CLDB,Cortland Bancorp Inc,Thompson Richard B,Dir,P - Purchase,$18.50,+54,"186,057",0%,"+$1,000",,,,
138,M,2021-01-11 14:12:37,2020-05-07, ORGS,Orgenesis Inc.,Sidransky David,Dir,P - Purchase,$5.96,+180,180,New,"+$1,072",,,,
139,A,2021-01-11 13:53:21,2021-01-08, HBMD,Howard Bancorp Inc,Scully Mary Ann,"COB, CEO",P - Purchase,$9.19,+761,"146,250",+1%,"+$6,994",,,,
140,M,2021-01-22 21:43:35,2021-01-21, DRVN,Driven Brands Holdings Inc.,Mendoza Gabriel C.,"EVP, Pres, Car Wash N.A.",P - Purchase,$29.79,"+30,000","272,703",+12%,"+$893,630",,,,
141,M,2021-01-22 17:51:26,2021-01-21, NYC,"New York City Reit, Inc.",Weil Edward M Jr.,"CEO, Pres, Secretary",P - Purchase,$9.81,+300,"7,279",+4%,"+$2,942",,,,
142,,2021-01-22 16:33:13,2021-01-20, CUE,"Cue Biopharma, Inc.",Pienta Kenneth,Chief Medical Officer,P - Purchase,$15.07,"+2,720","4,720",+136%,"+$40,980",,,,
143,,2021-01-22 16:28:47,2021-01-20, OCX,Oncocyte Corp,"Broadwood Partners, L.P.",10%,P - Purchase,$3.42,"+1,460,280","32,356,113",+5%,"+$4,999,999",,,,
144,,2021-01-22 16:26:04,2021-01-22, PRVL,Prevail Therapeutics Inc.,Tyto Acquisition Corp,10%,P - Purchase,$22.50,"+34,284,789",100,-100%,"+$771,407,753",,,,
145,,2021-01-22 15:59:05,2021-01-21, CNBKA,Century Bancorp Inc,Evangelista Paul A,EVP,P - Purchase,$137.90,+3,"8,146",0%,+$469,,,,
146,,2021-01-22 15:56:58,2021-01-21, CNBKA,Century Bancorp Inc,Sloane Barry R,"COB, CEO, Pres",P - Purchase,$137.90,+5,"8,934",0%,+$749,,,,
147,,2021-01-22 15:31:19,2021-01-21, PLPC,Preformed Line Products Co,Gibbons Michael E,Dir,P - Purchase,$68.63,+16,"17,548",0%,"+$1,098",,,,
148,D,2021-01-22 15:25:46,2021-01-20, PLPC,Preformed Line Products Co,Klaus Andrew S,CFO,P - Purchase,$69.94,+12,"4,042",0%,+$839,,,,
149,D,2021-01-22 12:40:13,2021-01-21, AFBI,"Affinity Bancshares, Inc.",Roberts Howard G,Dir,P - Purchase,$10.85,"+3,000","10,704",+39%,"+$32,550",,,,
150,,2021-01-22 12:15:26,2021-01-21, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,$810.91,+29,"371,268",0%,"+$23,516",,,,
151,,2021-01-22 12:07:55,2021-01-20, FRAF,Franklin Financial Services Corp /pa/,Cekovich Ronald L,SVP,P - Purchase,$27.76,+4,"7,741",0%,+$111,,,,
152,D,2021-01-22 12:07:27,2021-01-21, AFBI,"Affinity Bancshares, Inc.",Reich Robin S,Dir,P - Purchase,$10.78,"+6,970","7,876",+769%,"+$75,144",,,,
153,,2021-01-22 12:06:00,2021-01-20, FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,P - Purchase,$27.76,+1,"1,461",0%,+$28,,,,
154,,2021-01-21 19:24:49,2021-01-21, CMCT,Cim Commercial Trust Corp,Kuba Shaul,"Dir, 10%",P - Purchase,$25.00,"+96,740","298,472",+48%,"+$2,418,500",,,,
155,,2021-01-21 19:24:14,2021-01-21, CMCT,Cim Commercial Trust Corp,Shemesh Avraham,"Dir, 10%",P - Purchase,$25.00,"+96,740","298,472",+48%,"+$2,418,500",,,,
156,,2021-01-21 19:23:34,2021-01-21, CMCT,Cim Commercial Trust Corp,Ressler Richard S,"Dir, 10%",P - Purchase,$25.00,"+96,740","298,472",+48%,"+$2,418,500",,,,
157,,2021-01-21 19:22:56,2021-01-21, CMCT,Cim Commercial Trust Corp,"Cim Capital, LLC",Member of 10% owner group,P - Purchase,$25.00,"+96,740","287,199",+51%,"+$2,418,500",,,,
158,,2021-01-21 19:05:19,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Bonfilio Michelle,CHRO,P - Purchase,$18.00,+500,"28,278",+2%,"+$9,000",,,,
159,,2021-01-21 19:05:17,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Tichy Justin,Chief Stores Officer,P - Purchase,$18.00,"+1,500","64,000",+2%,"+$27,000",,,,
160,,2021-01-21 19:05:15,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Coughlin Ron,"CEO, COB",P - Purchase,$18.00,"+1,200","208,934",+1%,"+$21,600",,,,
161,,2021-01-21 19:05:11,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Eskenazi Ilene,"CLO, Corporate Secretary",P - Purchase,$18.00,"+4,000","31,778",+14%,"+$72,000",,,,
162,,2021-01-21 19:05:10,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Hassan Tariq,CMO,P - Purchase,$18.00,+500,"28,278",+2%,"+$9,000",,,,
163,,2021-01-21 19:05:08,2021-01-19, WOOF,"Petco Health & Wellness Company, Inc.",Zavada John,"Chief Inf., Admin. Officer",P - Purchase,$18.00,"+1,500","43,167",+4%,"+$27,000",,,,
164,,2021-01-21 17:55:28,2021-01-20, ODC,Oil-Dri Corp of America,Selig Allan H,Dir,P - Purchase,$33.73,"+1,000","45,000",+2%,"+$33,730",,,,
165,,2021-01-21 17:24:18,2021-01-19, ALDX,"Aldeyra Therapeutics, Inc.",Perceptive Advisors LLC,10%,P - Purchase,$9.50,"+1,368,421","8,703,879",+19%,"+$13,000,000",,,,
166,,2021-01-21 17:17:12,2021-01-19, CMPI,"Checkmate Pharmaceuticals, Inc.",Krieg Arthur M,Chief Scientific Officer,P - Purchase,$13.09,+500,"936,861",0%,"+$6,545",,,,
167,M,2021-01-21 16:44:12,2021-01-19, SREV,"Servicesource International, Inc.","Edenbrook Capital, LLC",10%,P - Purchase,$1.50,"+143,136","18,546,625",+1%,"+$214,852",,,,
168,,2021-01-21 16:34:32,2021-01-21, QCRH,Qcr Holdings Inc,Ziegler Marie Z.,Dir,P - Purchase,$39.57,+164,"46,265",0%,"+$6,489",,,,
169,,2021-01-21 16:18:11,2021-01-21, BSPK,"Bespoke Extracts, Inc.",Pollack Danil,"CEO, 10%",P - Purchase,$0.05,"+2,000,000","126,000,000",+2%,"+$100,000",,,,
170,,2021-01-21 16:08:19,2021-01-19, DRIO,Dariohealth Corp.,Raphael Erez,"CEO, 10%",P - Purchase,$0.00,"+2,268","1,512,570",0%,+$0,,,,
171,,2021-01-21 16:07:35,2021-01-19, DRIO,Dariohealth Corp.,Stern Adam K,Dir,P - Purchase,$0.00,"+43,850","83,603",+110%,+$0,,,,
172,,2021-01-21 12:38:17,2021-01-20, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,$844.34,+33,"371,239",0%,"+$27,863",,,,
173,,2021-02-03 20:39:52,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Scartozzi Stephen P,Dir,P - Purchase,$15.86,+168,"16,562",+1%,"+$2,659",,,,
174,M,2021-02-03 19:44:22,2021-02-02, NYC,"New York City Reit, Inc.",Weil Edward M Jr.,"CEO, Pres, Secretary",P - Purchase,$9.94,+300,"8,479",+4%,"+$2,981",,,,
175,,2021-02-03 19:30:08,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Fish Andrew D.,Dir,P - Purchase,$15.86,+183,"10,686",+2%,"+$2,897",,,,
176,,2021-02-03 19:27:24,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Leitzell Cynthia F,Dir,P - Purchase,$15.86,+199,"17,259",+1%,"+$3,156",,,,
177,,2021-02-03 19:26:51,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Kent Howard,Dir,P - Purchase,$15.86,+256,"195,467",0%,"+$4,057",,,,
178,A,2021-02-03 19:26:04,2021-01-04, MLVF,"Malvern Bancorp, Inc.",Scartozzi Stephen P,Dir,P - Purchase,$15.50,+171,"16,394",+1%,"+$2,658",,,,
179,,2021-02-03 19:24:27,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Feinstein Norman,Dir,P - Purchase,$15.86,+198,"16,303",+1%,"+$3,136",,,,
180,,2021-02-03 19:23:41,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Corelli Julia D,Dir,P - Purchase,$15.86,+168,"14,371",+1%,"+$2,659",,,,
181,,2021-02-03 19:20:42,2021-02-01, MLVF,"Malvern Bancorp, Inc.",Barrett James W,Dir,P - Purchase,$15.86,+168,"17,324",+1%,"+$2,659",,,,
182,,2021-02-03 18:40:06,2020-02-01, FUNC,First United Corp/md/,Rush Jason Barry,"SVP, COO",P - Purchase,$15.86,+77,"15,456",0%,"+$1,217",,,,
183,,2021-02-03 18:37:51,2021-02-01, FUNC,First United Corp/md/,Ruddell Gary,Dir,P - Purchase,$15.86,+11,"20,781",0%,+$180,,,,
184,M,2021-02-03 18:35:22,2021-02-01, FUNC,First United Corp/md/,Rodeheaver Carissa Lynn,"COB, Pres, CEO",P - Purchase,$15.85,+125,"27,075",0%,"+$1,981",,,,
185,,2021-02-03 18:31:43,2021-02-01, FUNC,First United Corp/md/,McCullough John,Dir,P - Purchase,$15.55,+398,"48,057",+1%,"+$6,196",,,,
186,,2021-02-03 18:29:26,2021-02-01, FUNC,First United Corp/md/,Boal Brian R.,Dir,P - Purchase,$15.86,+14,"11,076",0%,+$224,,,,
187,,2021-02-03 18:14:09,2021-02-01, UMBF,Umb Financial Corp,Peterman Tamara,Dir,P - Purchase,$72.34,+190,"2,146",+10%,"+$13,750",,,,
188,,2021-02-03 18:10:11,2021-02-01, UMBF,Umb Financial Corp,Graves Greg M,Dir,P - Purchase,$72.34,+321,"27,907",+1%,"+$23,250",,,,
189,,2021-02-03 18:00:49,2021-02-01, FOLD,"Amicus Therapeutics, Inc.",Whitman Burke W,Dir,P - Purchase,$19.09,"+1,500","41,467",+4%,"+$28,637",,,,
190,,2021-02-03 17:57:54,2021-02-01, PDLI,"Pdl Biopharma, Inc.",Silver Point Capital L.P.,10%,P - Purchase,$2.05,"+187,061","23,970,334",+1%,"+$383,475",,,,
191,M,2021-02-03 17:53:39,2021-02-01, HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$14.17,"+1,260","169,786",+1%,"+$17,850",,,,
