,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
146,,2023-01-11 17:07:48,2023-01-09, NREF,"Nexpoint Real Estate Finance, Inc.",Dondero James D,"Pres, 10%",P - Purchase,$20.25,+510,"49,321",+1%,"+$10,328",,,,
147,M,2023-01-11 16:56:21,2022-12-14, UPXI,"Upexi, Inc.",Marshall Allan,"CEO, 10%",P - Purchase,$3.69,"+17,303","2,575,081",+1%,"+$63,909",,,,
148,,2023-01-11 16:31:33,2023-01-10, HEI,Heico Corp,Culligan Thomas M,Dir,P - Purchase,$157.07,"+1,385","16,201",+9%,"+$217,535",,,,
149,,2023-01-11 16:31:13,2023-01-10, HEI,Heico Corp,Neitzel Julie,Dir,P - Purchase,$157.07,"+1,385","18,137",+8%,"+$217,535",,,,
150,,2023-01-11 16:30:47,2023-01-10, HEI,Heico Corp,Fine Carol F.,Dir,P - Purchase,$157.07,+29,"1,795",+2%,"+$4,555",,,,
151,,2023-01-11 16:30:28,2023-01-10, HEI,Heico Corp,Mendelson Victor H,Co-Pres,P - Purchase,$157.07,"+1,383","2,701,695",0%,"+$217,221",,,,
152,,2023-01-11 16:30:01,2023-01-10, HEI,Heico Corp,Schwitter Frank J,Dir,P - Purchase,$157.07,"+1,385","2,928",+90%,"+$217,535",,,,
153,,2023-01-11 16:29:42,2023-01-10, HEI,Heico Corp,Mendelson Laurans A,"COB, CEO, 10%",P - Purchase,$157.07,+865,"4,267,810",0%,"+$135,861",,,,
154,,2023-01-11 16:29:15,2023-01-10, HEI,Heico Corp,Mendelson Eric A,Co-Pres,P - Purchase,$157.07,"+1,383","2,654,303",0%,"+$217,221",,,,
155,D,2023-01-11 16:29:05,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Randall Diana Elizabeth,10%,P - Purchase,$5.00,"+70,000","138,842",+102%,"+$350,000",,,,
156,,2023-01-11 16:28:36,2023-01-10, HEI,Heico Corp,Hildebrandt Mark H,Dir,P - Purchase,$157.07,"+1,385","58,364",+2%,"+$217,535",,,,
157,M,2023-01-11 16:28:25,2023-01-09, PSIX,"Power Solutions International, Inc.",Gagnon Neil,10%,P - Purchase,$3.00,"+5,365","1,345,042",0%,"+$16,095",,,,
158,,2023-01-11 16:28:18,2023-01-10, HEI,Heico Corp,Henriques Adolfo,Dir,P - Purchase,$157.07,"+1,385","35,206",+4%,"+$217,535",,,,
159,,2023-01-11 16:27:59,2023-01-10, HEI,Heico Corp,Schriesheim Alan,Dir,P - Purchase,$122.05,"+1,362","159,930",+1%,"+$166,232",,,,
160,,2023-01-11 16:27:01,2023-01-11, PLAY,"Dave & Buster'S Entertainment, Inc.",Zickefoose Ashley,"SVP, CMO",P - Purchase,$41.58,"+3,600","23,021",+19%,"+$149,684",,,,
161,,2023-01-11 16:22:25,2022-01-13, ROAD,"Construction Partners, Inc.",Harper John L,SVP,P - Purchase,$22.44,+500,"171,621",0%,"+$11,218",,,,
162,,2023-01-11 16:12:33,2023-01-10, CBKM,Consumers Bancorp Inc /oh/,Gano Ann M,Dir,P - Purchase,$20.20,"+1,000","1,000",New,"+$20,196",,,,
163,AD,2023-01-11 16:09:21,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Randall Mark Edward,10%,P - Purchase,$5.00,"+70,000","146,786",+91%,"+$350,000",,,,
164,AD,2023-01-11 15:59:36,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Randall Kenneth Edward,10%,P - Purchase,$5.00,"+70,000","138,842",+102%,"+$350,000",,,,
165,D,2023-01-11 15:30:35,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Randall Mark Edward,10%,P - Purchase,$5.00,"+70,000","392,915",+22%,"+$350,000",,,,
166,D,2023-01-11 15:07:59,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Randall Kenneth Edward,10%,P - Purchase,$5.00,"+70,000","384,971",+22%,"+$350,000",,,,
167,D,2023-01-11 14:17:26,2022-11-30, TCBP,Tc Biopharm (Holdings) Plc,Renaissance Capital Partners Ltd,10%,P - Purchase,$5.00,"+70,000","136,834",+105%,"+$350,000",,,,
168,,2023-01-11 11:35:46,2023-01-10, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$2,065.88",+21,"360,062",0%,"+$43,383",,,,
169,,2023-01-11 08:23:30,2023-01-10, AREC,American Resources Corp,Jensen Mark C.,CEO,P - Purchase,$1.39,"+5,000","5,179,896",0%,"+$6,968",,,,
170,M,2023-01-24 21:33:08,2021-10-11, AMAT,Applied Materials Inc /de,Chen Xun,Dir,P - Purchase,$138.02,+377,"39,868",+1%,"+$52,035",,,,
171,M,2023-01-24 21:26:40,2023-01-20, APPN,Appian Corp,"Abdiel Capital Advisors, LP",10%,P - Purchase,$39.36,"+283,010","28,968,293",+1%,"+$11,139,394",,,,
172,M,2023-01-24 19:24:26,2023-01-20, CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.57,"+1,230,000","53,631,580",+2%,"+$1,927,006",,,,
173,M,2023-01-24 19:22:23,2023-01-20, CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.57,"+1,230,000","53,631,580",+2%,"+$1,927,006",,,,
174,M,2023-01-24 19:15:51,2023-01-20, SNDA,"Sonida Senior Living, Inc.","Ortelius Advisors, L.P.",10%,P - Purchase,$15.44,"+5,973","676,778",+1%,"+$92,238",,,,
175,,2023-01-24 18:20:08,2023-01-24, DCPH,"Deciphera Pharmaceuticals, Inc.",Brightstar Associates LLC,10%,P - Purchase,$18.00,"+1,666,666","19,718,014",+9%,"+$29,999,988",,,,
176,,2023-01-24 18:05:22,2023-01-20, SOUN,"Soundhound Ai, Inc.",Sharan Nitesh,CFO,P - Purchase,$30.00,"+3,334","3,334",New,"+$100,020",,,,
177,,2023-01-24 18:03:44,2023-01-20, SOUN,"Soundhound Ai, Inc.",Ball Eric R.,Dir,P - Purchase,$30.00,"+3,334","3,334",New,"+$100,020",,,,
178,,2023-01-24 17:16:11,2023-01-20, TPHS,Trinity Place Holdings Inc.,"Messinger, Matthew","Pres, CEO",P - Purchase,$0.85,"+1,212","1,844,510",0%,"+$1,024",,,,
179,M,2023-01-24 16:37:51,2023-01-23, AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,$87.79,+571,"2,355,858",0%,"+$50,131",,,,
180,,2023-01-24 16:30:47,2023-01-20, FULC,"Fulcrum Therapeutics, Inc.","Ra Capital Management, L.P.",10%,P - Purchase,$13.00,"+1,923,076","11,609,704",+20%,"+$24,999,988",,,,
181,,2023-01-24 15:28:01,2023-01-24, BANF,Bancfirst Corp /ok/,Brand Dennis L,EVP and,P - Purchase,$83.00,"+2,000","38,129",+6%,"+$166,000",,,,
182,D,2023-01-24 12:27:29,2023-01-20, BRTX,"Biorestorative Therapies, Inc.",Alstodt Lance,"Pres, CEO, COB",P - Purchase,$3.14,+200,"186,721",0%,+$627,,,,
183,,2023-01-24 12:10:23,2023-01-23, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$2,119.26",+21,"360,230",0%,"+$44,504",,,,
184,,2023-01-24 11:31:16,2023-01-20, PNC,"Pnc Financial Services Group, Inc.",Demchak William S,"Pres, CEO",P - Purchase,$153.38,"+6,550","485,387",+1%,"+$1,004,639",,,,
185,,2023-01-24 10:49:22,2023-01-24, CMPX,"Compass Therapeutics, Inc.",Schuetz Thomas J.,CEO,P - Purchase,$4.19,"+20,000","5,451,873",0%,"+$83,800",,,,
186,A,2023-01-24 10:48:59,2021-02-08, HOMB,Home Bancshares Inc,Ashley Richard H,Dir,P - Purchase,$22.51,+252,"1,340",+23%,"+$5,672",,,,
187,D,2023-01-24 09:50:02,2023-01-23, APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,$2.33,"+25,000","22,932,754",0%,"+$58,250",,,,
188,M,2023-01-24 08:33:06,2022-04-01, ORI,Old Republic International Corp,Kennedy Michael Denard,Dir,P - Purchase,$23.20,"+2,950","10,272",+40%,"+$68,437",,,,
189,,2023-01-24 06:05:09,2023-01-20, GLSI,"Greenwich Lifesciences, Inc.",Patel Snehal,"CEO, CFO, 10%",P - Purchase,$17.37,"+1,500","2,732,886",0%,"+$26,055",,,,
190,M,2023-01-23 21:33:55,2022-11-07, DFCO,Dalrada Financial Corp,Bonar Brian,CEO,P - Purchase,$0.10,"+141,360","5,744,213",+3%,"+$14,102",,,,
191,,2023-01-23 20:30:11,2023-01-23, ALTI,"Alvarium Tiedemann Holdings, Inc.",Yu Peter,"Dir, 10%",P - Purchase,$9.50,"+25,000","6,437,333",0%,"+$237,500",,,,
192,D,2023-01-23 20:29:48,2023-01-20, GUER,"Guerrilla Rf, Inc.",Barkal Susan Berish,Dir,P - Purchase,$1.30,"+40,000","40,000",New,"+$52,000",,,,
193,,2023-01-23 18:34:36,2023-01-20, PRPO,"Precipio, Inc.",Sandberg Richard A,Dir,P - Purchase,$0.78,"+20,000","40,846",+96%,"+$15,530",,,,
194,M,2023-01-23 18:00:39,2023-01-19, ZYME,Zymeworks Inc.,"Ecor1 Capital, LLC",10%,P - Purchase,$9.70,"+307,500","9,887,473",+3%,"+$2,982,733",,,,
195,,2023-01-23 17:12:33,2023-01-19, UNTY,Unity Bancorp Inc /nj/,Boyan George,CFO,P - Purchase,$26.00,+500,"22,928",+2%,"+$13,000",,,,
196,,2023-01-23 17:03:22,2023-01-23, CNTX,Context Therapeutics Inc.,Lehr Martin A.,CEO,P - Purchase,$0.72,"+6,839","956,395",+1%,"+$4,901",,,,
197,,2023-01-23 16:25:36,2023-01-19, TNYA,"Tenaya Therapeutics, Inc.","Column Group III Gp, LP",10%,P - Purchase,$2.50,"+69,739","19,270,564",0%,"+$174,201",,,,
198,M,2023-01-23 16:25:16,2023-01-19, NGM,Ngm Biopharmaceuticals Inc,Column Group L P,"Dir, 10%",P - Purchase,$5.00,"+38,139","21,526,610",0%,"+$190,603",,,,
199,M,2023-01-23 16:22:35,2023-01-19, NGM,Ngm Biopharmaceuticals Inc,Column Group L P,"Dir, 10%",P - Purchase,$5.00,"+38,139","21,526,610",0%,"+$190,603",,,,
200,,2023-01-23 16:21:43,2023-01-19, MGNX,Macrogenics Inc,Biotech Target N V,10%,P - Purchase,$5.30,"+150,000","9,079,963",+2%,"+$794,925",,,,
201,,2023-01-23 16:21:10,2023-01-19, TNYA,"Tenaya Therapeutics, Inc.",Goeddel David V,"Dir, 10%",P - Purchase,$2.50,"+69,739","19,270,564",0%,"+$174,201",,,,
202,,2023-01-23 16:20:40,2023-01-23, CHCO,City Holding Co,Hylton Tracy W II,Dir,P - Purchase,$89.56,+115,"67,796",0%,"+$10,299",,,,
203,,2023-01-23 16:20:10,2023-01-23, CHCO,City Holding Co,Fisher Robert D,Dir,P - Purchase,$89.56,+160,"40,864",0%,"+$14,329",,,,
204,M,2023-01-23 16:19:18,2023-01-19, NGM,Ngm Biopharmaceuticals Inc,Column Group L P,"Dir, 10%",P - Purchase,$5.00,"+38,139","21,526,610",0%,"+$190,603",,,,
205,D,2023-01-23 16:18:50,2022-12-30, AAME,Atlantic American Corp,Robinson Harriett J,"Trustee under Rule 16a-8, 10%",P - Purchase,$3.00,"+300,000","15,217,583",+2%,"+$900,000",,,,
206,M,2023-01-23 16:16:35,2023-01-19, NGM,Ngm Biopharmaceuticals Inc,Goeddel David V,"Dir, 10%",P - Purchase,$5.00,"+38,139","21,787,610",0%,"+$190,603",,,,
207,,2023-01-23 16:09:38,2023-01-19, XOS,"Xos, Inc.",Mattson George N,Dir,P - Purchase,$1.00,"+1,394","4,820,641",0%,"+$1,394",,,,
208,,2023-01-23 16:09:20,2023-01-20, XOS,"Xos, Inc.",Sordoni Giordano,COO,P - Purchase,$0.99,"+73,513","23,916,681",0%,"+$72,778",,,,
209,,2023-01-23 15:12:33,2023-01-19, UAMY,United States Antimony Corp,Bardswich Lloyd,Dir,P - Purchase,$0.44,"+10,000","262,727",+4%,"+$4,400",,,,
210,D,2023-01-23 13:55:53,2023-01-20, APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,$2.41,"+20,000","22,907,754",0%,"+$48,200",,,,
211,,2023-01-23 13:47:26,2023-01-23, ENBP,Enb Financial Corp,Stauffer Jeffrey,"COB, Pres,, CEO",P - Purchase,$16.75,+242,"8,962",+3%,"+$4,054",,,,
212,,2023-01-23 13:20:11,2023-01-20, PNFP,Pinnacle Financial Partners Inc,Galante Joseph C,Dir,P - Purchase,$72.26,"+1,000","26,508",+4%,"+$72,260",,,,
213,,2023-01-23 12:56:24,2023-01-20, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$2,139.27",+21,"360,209",0%,"+$44,925",,,,
214,D,2023-01-23 11:14:04,2023-01-23, BANF,Bancfirst Corp /ok/,Schmidt Darryl,EVP,P - Purchase,$82.57,+232,"60,344",0%,"+$19,157",,,,
215,,2023-01-23 06:08:18,2023-01-20, TOVX,"Theriva Biologics, Inc.",Shallcross Steven A,"CEO, CFO",P - Purchase,$0.75,"+25,000","135,000",+23%,"+$18,705",,,,
216,,2023-02-03 19:47:05,2023-02-01, JBSS,Sanfilippo John B & Son Inc,Sanfilippo John E,"Dir, 10%",P - Purchase,$82.59,"+4,232","127,019",+3%,"+$349,521",,,,
217,,2023-02-03 19:46:22,2023-02-01, JBSS,Sanfilippo John B & Son Inc,Sanfilippo Lisa,"Dir, 10%",P - Purchase,$82.59,"+4,232","87,013",+5%,"+$349,521",,,,
218,,2023-02-03 18:50:44,2023-02-01, ADES,"Advanced Emissions Solutions, Inc.",Campbell-Breeden Richard,Dir,P - Purchase,$4.00,"+52,742","52,742",New,"+$210,968",,,,
219,,2023-02-03 18:50:28,2023-02-01, ADES,"Advanced Emissions Solutions, Inc.",McIntyre Julian Alexander,Dir,P - Purchase,$4.00,"+1,203,650","1,203,650",New,"+$4,814,600",,,,
220,D,2023-02-03 18:50:06,2023-02-01, ADES,"Advanced Emissions Solutions, Inc.",Blank Jeremy,Dir,P - Purchase,$4.00,"+631,866","631,866",New,"+$2,527,464",,,,
221,D,2023-02-03 18:01:25,2022-11-30, TERN,"Terns Pharmaceuticals, Inc.",Yoon Seokho Bryan,"COO, GC",P - Purchase,$1.41,+3,"7,659",0%,+$4,,,,
222,D,2023-02-03 18:01:08,2022-11-30, TERN,"Terns Pharmaceuticals, Inc.",Vignola Mark J.,CFO,P - Purchase,$1.41,+3,"7,659",0%,+$4,,,,
223,D,2023-02-03 18:00:56,2022-11-30, TERN,"Terns Pharmaceuticals, Inc.",Sundaram Senthil Vel,CEO,P - Purchase,$1.41,+3,"7,659",0%,+$4,,,,
224,,2023-02-03 17:46:06,2023-02-03, AUGG,Augusta Gold Corp.,Earle Daniel,Dir,P - Purchase,$1.02,"+36,800","561,800",+7%,"+$37,536",,,,
225,,2023-02-03 17:15:25,2023-01-25, EXPR,"Express, Inc.",Shmidman Yehuda,Dir,P - Purchase,$4.60,"+5,434,783","5,434,783",New,"+$25,000,002",,,,
226,,2023-02-03 17:02:57,2023-02-03, FNWD,Finward Bancorp,Bochnowski Benjamin J,"Pres, CEO",P - Purchase,$37.54,+300,"26,542",+1%,"+$11,262",,,,
227,A,2023-02-03 17:02:30,2022-09-29, MOND,"Mondee Holdings, Inc.",Morgan Stanley,10%,P - Purchase,$0.00,"+1,000,000","1,000,000",New,+$0,,,,
228,,2023-02-03 16:55:51,2023-02-01, CBAN,Colony Bankcorp Inc,Reed Matthew D.,Dir,P - Purchase,$12.89,+508,"13,543",+4%,"+$6,548",,,,
229,,2023-02-03 16:47:48,2023-02-03, CRTD,"Creatd, Inc.",Frommer Jeremy,Exec COB,P - Purchase,$0.60,"+3,000","727,762",0%,"+$1,800",,,,
230,DM,2023-02-03 16:43:20,2023-02-02, WMPN,William Penn Bancorporation,Stephon Kenneth John,"Pres, CEO",P - Purchase,$11.83,"+4,960","226,495",+2%,"+$58,660",,,,
231,M,2023-02-03 16:17:18,2023-02-01, AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,$89.31,+842,"2,358,131",0%,"+$75,196",,,,
232,,2023-02-03 16:16:28,2023-02-01, UMBF,Umb Financial Corp,Peterman Tamara,Dir,P - Purchase,$90.31,+195,"4,960",+4%,"+$17,625",,,,
233,,2023-02-03 16:13:35,2023-02-01, UMBF,Umb Financial Corp,Graves Greg M,Dir,P - Purchase,$90.31,+257,"32,033",+1%,"+$23,250",,,,
234,,2023-02-03 16:06:40,2023-02-02, WTFC,Wintrust Financial Corp,Washington Alex E III,Dir,P - Purchase,$93.29,"+1,000","12,930",+8%,"+$93,290",,,,
235,,2023-02-03 16:00:35,2023-02-02, GCO,Genesco Inc,Bojanowski Carolyn,Dir,P - Purchase,$49.01,+510,510,New,"+$24,995",,,,
236,,2023-02-03 16:00:23,2023-02-02, GCO,Genesco Inc,Bilunas Matthew M,Dir,P - Purchase,$49.01,+510,510,New,"+$24,995",,,,
237,,2023-02-03 15:34:11,2023-02-01, TRST,Trustco Bank Corp N Y,McCormick Robert J,"COB, Pres, CEO",P - Purchase,$36.23,+772,"342,485",0%,"+$27,970",,,,
238,D,2023-02-03 15:28:38,2023-02-02, GIPR,"Generation Income Properties, Inc.",Sobelman David,"COB, Pres, CEO",P - Purchase,$4.84,"+1,500","132,432",+1%,"+$7,265",,,,
239,,2023-02-03 14:18:20,2023-02-03, FCNCA,First Citizens Bancshares Inc /de/,Holding Frank B Jr,"COB, CEO, 10%",P - Purchase,$722.51,"+1,020","664,433",0%,"+$736,960",,,,
240,,2023-02-03 14:04:38,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Scartozzi Stephen P,Dir,P - Purchase,$17.70,+250,"22,429",+1%,"+$4,424",,,,
241,,2023-02-03 14:04:08,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Kent Howard,Dir,P - Purchase,$17.70,+315,"203,416",0%,"+$5,583",,,,
242,,2023-02-03 13:58:46,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Leitzell Cynthia F,Dir,P - Purchase,$17.70,+251,"23,514",+1%,"+$4,444",,,,
243,,2023-02-03 13:57:01,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Corelli Julia D,Dir,P - Purchase,$17.70,+223,"19,831",+1%,"+$3,947",,,,
244,,2023-02-03 13:55:57,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Fish Andrew D.,Dir,P - Purchase,$17.70,+263,"17,642",+2%,"+$4,662",,,,
245,,2023-02-03 13:55:39,2021-07-29, SRCE,1St Source Corp,Schwabero Mark D,Dir,P - Purchase,$43.93,+500,"20,609",+2%,"+$21,965",,,,
246,,2023-02-03 13:44:15,2023-02-03, MLVF,"Malvern Bancorp, Inc.",Feinstein Norman,Dir,P - Purchase,$17.70,+263,"22,068",+1%,"+$4,662",,,,
247,,2023-02-03 13:29:04,2023-02-03, NYCB,New York Community Bancorp Inc,Lux Marshall,Dir,P - Purchase,$10.06,"+5,000","37,165",+16%,"+$50,275",,,,
248,AM,2023-02-03 13:10:12,2023-02-01, VFF,"Village Farms International, Inc.",Degiglio Michael A,CEO,P - Purchase,$1.14,"+98,598","9,358,127",+1%,"+$112,074",,,,
249,,2023-02-03 11:54:57,2023-02-01, JUVF,Juniata Valley Financial Corp,Havice Timothy I,Dir,P - Purchase,$15.48,"+4,563","45,434",+11%,"+$70,635",,,,
250,,2023-02-03 11:30:07,2023-02-01, MPB,Mid Penn Bancorp Inc,Noone John E,Dir,P - Purchase,$31.37,"+1,000","51,027",+2%,"+$31,368",,,,
251,,2023-02-03 11:23:09,2023-02-01, AGR,"Avangrid, Inc.",Solomont Alan D,Dir,P - Purchase,$42.00,+119,"9,361",+1%,"+$4,998",,,,
252,D,2023-02-03 11:18:02,2023-02-01, RGCO,Rgc Resources Inc,Oliver Lawrence T.,"VP, Secretary",P - Purchase,$23.76,+8,"8,904",0%,+$200,,,,
253,D,2023-02-03 11:16:57,2023-02-01, RGCO,Rgc Resources Inc,Field Jason A.,"VP, Treasurer, CFO",P - Purchase,$23.76,+21,863,+2%,+$500,,,,
254,,2023-02-03 11:13:04,2023-02-02, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,934.66",+21,"360,465",0%,"+$40,628",,,,
255,,2023-02-03 09:54:21,2023-02-01, NA,Cardinal Ethanol LLC,Baker Robert Nathan,"Dir, 10%",P - Purchase,"$15,000.00",+42,"1,902",+2%,"+$630,000",,,,
256,D,2023-02-03 09:27:48,2023-02-01, USCB,"Uscb Financial Holdings, Inc.",Alonso Maria C.,Dir,P - Purchase,$12.50,"+1,000","1,000",New,"+$12,500",,,,
257,,2023-02-03 08:58:40,2023-02-02, CVLY,Codorus Valley Bancorp Inc,Kiernan John E,Dir,P - Purchase,$24.50,+900,"1,000",+900%,"+$22,046",,,,
258,,2023-02-03 08:52:08,2023-02-01, NA,Cardinal Ethanol LLC,Chronister Thomas C,Dir,P - Purchase,"$15,440.60",+32,100,+47%,"+$494,100",,,,
259,,2023-02-03 06:02:07,2023-02-02, TOVX,"Theriva Biologics, Inc.",Shallcross Steven A,"CEO, CFO",P - Purchase,$0.94,"+25,000","185,000",+16%,"+$23,513",,,,
260,,2023-02-02 21:49:32,2023-01-10, PNPL,"Pineapple, Inc.",Feinstein Matthew,"CFO, Sec, COB, 10%",P - Purchase,$0.00,"+20,790,000","27,890,000",+293%,"+$41,580",,,,
261,,2023-02-02 21:39:40,2023-01-10, PNPL,"Pineapple, Inc.",Ortega Jaime,10%,P - Purchase,$0.00,"+40,790,000","3,124,000",-108%,"+$41,580",,,,
262,M,2023-02-02 20:00:47,2023-01-31, OPBK,Op Bancorp,Choi Brian,Dir,P - Purchase,$11.35,"+10,000","1,228,795",+1%,"+$113,453",,,,
263,M,2023-02-02 19:56:01,2023-01-27, ISBA,Isabella Bank Corp,Bourland Jill,Dir,P - Purchase,$22.93,+607,"3,937",+18%,"+$13,908",,,,
264,M,2023-02-02 19:54:51,2023-01-27, ISBA,Isabella Bank Corp,McGuirk Richard L,Dir,P - Purchase,$22.93,+978,"388,122",0%,"+$22,425",,,,
265,M,2023-02-02 19:52:57,2023-01-27, ISBA,Isabella Bank Corp,Evans Jae A,"Pres, CEO",P - Purchase,$22.87,+426,"36,719",+1%,"+$9,744",,,,
266,M,2023-02-02 19:51:51,2023-01-27, ISBA,Isabella Bank Corp,Varner Gregory V,Dir,P - Purchase,$22.89,"+1,622","27,367",+6%,"+$37,125",,,,
267,M,2023-02-02 19:39:53,2023-01-27, ISBA,Isabella Bank Corp,Payton Chad R,Dir,P - Purchase,$22.92,+501,"3,942",+15%,"+$11,487",,,,
268,,2023-02-02 19:38:31,2023-02-01, ISBA,Isabella Bank Corp,Wheeler Peggy,Chief Operations Officer,P - Purchase,$21.85,+23,"7,908",0%,+$500,,,,
269,M,2023-02-02 19:37:26,2023-01-31, BY,"Byline Bancorp, Inc.",Del Valle Perochena Antonio,"Dir, 10%",P - Purchase,$24.66,"+22,176","11,577,777",0%,"+$546,909",,,,
270,M,2023-02-02 19:37:15,2023-01-27, ISBA,Isabella Bank Corp,Opperman Sarah R,Dir,P - Purchase,$22.95,+648,"20,898",+3%,"+$14,875",,,,
271,,2023-02-02 19:36:10,2023-02-01, ISBA,Isabella Bank Corp,Schwind Jerome E,Pres,P - Purchase,$21.85,+18,"23,598",0%,+$400,,,,
272,,2023-02-02 19:23:53,2023-01-27, ISBA,Isabella Bank Corp,Rupp Vicki L,Dir,P - Purchase,$22.50,+291,"5,157",+6%,"+$6,550",,,,
273,,2023-02-02 19:07:53,2023-02-01, ISBA,Isabella Bank Corp,Catlin Jon D,Chief Credit Officer,P - Purchase,$21.85,+23,416,+6%,+$500,,,,
274,,2023-02-02 19:07:29,2023-02-01, RKDA,"Arcadia Biosciences, Inc.",Schaefer Thomas J.,CFO,P - Purchase,$0.23,+700,"2,800",+33%,+$161,,,,
275,M,2023-02-02 18:54:14,2023-01-31, BY,"Byline Bancorp, Inc.","Mbg Investors I, L.P.",10%,P - Purchase,$24.66,"+22,176","11,577,777",0%,"+$546,909",,,,
276,M,2023-02-02 18:49:19,2023-01-05, CURO,Curo Group Holdings Corp.,Clark Douglas D,CEO,P - Purchase,$3.82,"+40,000","322,726",+14%,"+$152,950",,,,
277,,2023-02-02 18:35:12,2023-01-31, WGS,Genedx Holdings Corp.,Icahn School of Medicine At Mount Sinai,10%,P - Purchase,$0.35,"+28,571,428","123,176,901",+30%,"+$10,000,000",,,,
278,,2023-02-02 18:00:20,2023-02-02, PSX,Phillips 66,Hayes Gregory,Dir,P - Purchase,$97.75,"+10,250","14,299",+253%,"+$1,001,938",,,,
279,,2023-02-02 17:30:03,2023-01-31, FCAP,First Capital Inc,Frederick Chris,CFO,P - Purchase,$26.50,+115,"7,976",+1%,"+$3,048",,,,
280,D,2023-02-02 17:25:09,2023-02-02, MSBI,"Midland States Bancorp, Inc.",Tucker Douglas J.,SVP Corporate Counsel,P - Purchase,$25.90,+700,"28,146",+3%,"+$18,130",,,,
281,AM,2023-02-02 17:18:56,2021-12-10, GTLB,Gitlab Inc.,Makan Divesh,10%,P - Purchase,$74.76,"+441,832","2,882,273",+18%,"+$33,029,798",,,,
282,,2023-02-02 17:15:42,2023-01-31, ORRF,Orrstown Financial Services Inc,Longenecker Thomas D,Dir,P - Purchase,$24.30,+90,"16,546",+1%,"+$2,187",,,,
283,,2023-02-02 17:15:23,2023-02-01, ORRF,Orrstown Financial Services Inc,Joiner Cindy Jeannette,Dir,P - Purchase,$24.65,"+1,045","17,329",+6%,"+$25,759",,,,
284,,2023-02-02 17:08:32,2023-02-02, SHBI,Shore Bancshares Inc,Willey Dawn M.,Dir,P - Purchase,$17.84,"+4,000","17,078",+31%,"+$71,360",,,,
285,,2023-02-02 17:06:43,2023-02-01, MSGM,Motorsport Games Inc.,Zoi Mike,10%,P - Purchase,$6.68,"+441,402","1,480,385",+42%,"+$2,948,565",,,,
286,M,2023-02-02 17:03:15,2023-01-31, HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$25.38,"+2,000","402,555",0%,"+$50,756",,,,
287,,2023-02-02 17:00:18,2023-02-01, FCAP,First Capital Inc,Saegesser Jill,Dir,P - Purchase,$26.52,+892,"1,110",+409%,"+$23,656",,,,
288,D,2023-02-02 16:54:52,2023-01-31, RYES,Rise Gold Corp.,Proust John,Dir,P - Purchase,$0.40,"+262,613","1,276,690",+26%,"+$105,045",,,,
289,,2023-02-02 16:37:24,2023-02-01, ED,Consolidated Edison Inc,Cawley Timothy,"COB, Pres, CEO",P - Purchase,$94.90,+80,"19,241",0%,"+$7,592",,,,
290,,2023-02-02 16:37:05,2023-02-02, PFIS,Peoples Financial Services Corp.,Ramirez Elisa Z,Dir,P - Purchase,$51.53,+400,"2,215",+22%,"+$20,611",,,,
291,,2023-02-02 16:36:22,2023-02-02, FUNC,First United Corp/md/,Boal Brian R.,Dir,P - Purchase,$19.36,+48,"14,657",0%,+$924,,,,
292,,2023-02-02 16:35:14,2023-01-31, VFF,"Village Farms International, Inc.",Henry John Patrick,Dir,P - Purchase,$1.04,"+45,000","68,500",+191%,"+$46,800",,,,
293,,2023-02-02 16:34:03,2023-02-01, FUNC,First United Corp/md/,McCullough John,Dir,P - Purchase,$19.73,+495,"54,712",+1%,"+$9,759",,,,
294,,2023-02-02 16:32:04,2023-02-01, VFF,"Village Farms International, Inc.",Degiglio Michael A,CEO,P - Purchase,$1.11,"+54,212","9,313,741",+1%,"+$60,240",,,,
